2015-08-18,6550.299805,6564.600098,6505.700195,6526.299805,538348700,6526.299805
2015-08-17,6550.700195,6585.899902,6507.799805,6550.299805,471278500,6550.299805
2015-08-14,6568.299805,6603.200195,6544.399902,6550.700195,577612000,6550.700195
2015-08-13,6571.200195,6634.700195,6553.50,6568.299805,668900300,6568.299805
2015-08-12,6664.50,6664.50,6536.399902,6571.200195,1085554700,6571.200195
2015-08-11,6736.200195,6736.200195,6664.00,6664.50,727572100,6664.50
2015-08-10,6718.50,6751.50,6653.700195,6736.200195,765478700,6736.200195
2015-08-07,6747.100098,6754.799805,6718.50,6718.50,595585900,6718.50
2015-08-06,6752.399902,6763.299805,6717.50,6747.100098,691613500,6747.100098
2015-08-05,6686.600098,6764.799805,6686.600098,6752.399902,847270800,6752.399902
2015-08-04,6688.600098,6715.50,6644.700195,6686.600098,1399430100,6686.600098
2015-08-03,6696.299805,6710.799805,6668.200195,6688.600098,679885300,6688.600098
2015-07-31,6668.899902,6705.399902,6646.299805,6696.299805,958422600,6696.299805
2015-07-30,6631.00,6697.399902,6631.00,6668.899902,778087100,6668.899902
2015-07-29,6555.299805,6634.00,6555.299805,6631.00,820041700,6631.00
2015-07-28,6505.100098,6569.50,6505.100098,6555.299805,709236100,6555.299805
2015-07-27,6579.799805,6589.50,6495.700195,6505.100098,678322600,6505.100098
2015-07-24,6655.00,6684.799805,6574.00,6579.799805,644793200,6579.799805
2015-07-23,6667.299805,6711.50,6644.899902,6655.00,632287000,6655.00
2015-07-22,6769.100098,6769.100098,6653.399902,6667.299805,693476700,6667.299805
2015-07-21,6788.700195,6800.100098,6758.799805,6769.100098,556304800,6769.100098
2015-07-20,6775.100098,6813.399902,6772.100098,6788.700195,419532500,6788.700195
2015-07-17,6796.50,6799.799805,6764.799805,6775.100098,584213200,6775.100098
2015-07-16,6753.799805,6805.100098,6752.100098,6796.50,587458400,6796.50
2015-07-15,6753.799805,6775.899902,6728.50,6753.799805,549549300,6753.799805
2015-07-14,6738.00,6753.799805,6710.600098,6753.799805,595318500,6753.799805
2015-07-13,6673.399902,6743.100098,6673.399902,6738.00,643184300,6738.00
2015-07-10,6581.600098,6687.600098,6581.600098,6673.399902,699409100,6673.399902
2015-07-09,6490.700195,6594.200195,6490.700195,6581.600098,764973200,6581.600098
